,datetime,day of week,total,place,angbutter,plain bread,jam,americano,croissant,caffe latte,tiramisu croissant,cacao deep,pain au chocolat,almond croissant,croque monsieur,mad garlic,milk tea,gateau chocolat,pandoro,cheese cake,lemon ade,orange pound,wiener,vanila latte,berry ade,tiramisu,merinque cookies
1920,2020-03-06 14:00,Fri,15800.0,석사동,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,
1921,2020-03-06 14:05,Fri,16300.0,후평 2동,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,
1922,2020-03-06 14:34,Fri,18800.0,소양동,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,
1923,2020-03-07 11:16,Sat,14800.0,효자 2동,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,
1924,2020-03-07 11:29,Sat,20800.0,동면,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,
1925,2020-03-07 12:00,Sat,19300.0,퇴계동,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,
1926,2020-03-07 12:02,Sat,17300.0,동내면,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
1927,2020-03-07 12:39,Sat,17500.0,동면,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
1928,2020-03-07 12:58,Sat,23000.0,석사동,,1.0,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,
1929,2020-03-07 12:59,Sat,18300.0,후평 2동,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,
1930,2020-03-07 12:59,Sat,14800.0,동면,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
1931,2020-03-07 13:07,Sat,19500.0,후평 2동,,,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,
1932,2020-03-07 13:17,Sat,15500.0,후평 1동,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,
1933,2020-03-07 13:20,Sat,19600.0,후평 2동,2.0,,,2.0,,,,,,,,,,,,,,,,,,,
1934,2020-03-07 13:53,Sat,28100.0,후평 3동,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,
1935,2020-03-07 14:20,Sat,19800.0,후평 2동,1.0,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,
1936,2020-03-07 14:40,Sat,14000.0,효자 2동,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
1937,2020-03-07 14:54,Sat,15600.0,약사명동,3.0,,,,,,,,,,,,,,,,,,,,,,
1938,2020-03-07 14:56,Sat,16800.0,퇴계동,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1939,2020-03-08 11:09,Sun,14800.0,효자 2동,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
1940,2020-03-08 11:19,Sun,19000.0,후평 2동,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,
1941,2020-03-08 11:38,Sun,16800.0,후평 2동,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,
1942,2020-03-08 12:03,Sun,29100.0,신사우동,2.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
1943,2020-03-08 12:03,Sun,19600.0,후평 2동,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
1944,2020-03-08 12:13,Sun,15000.0,후평 2동,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,
1945,2020-03-08 12:28,Sun,32800.0,동면,1.0,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,1.0,,,
1946,2020-03-08 12:50,Sun,14300.0,효자 1동,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
1947,2020-03-08 12:52,Sun,21300.0,동면,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,
1948,2020-03-08 13:26,Sun,20300.0,강남동,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,
1949,2020-03-08 13:34,Sun,18000.0,신사우동,,,,,,,,,,2.0,,,,,,,,,2.0,,,,
1950,2020-03-08 13:44,Sun,19600.0,교동,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
1951,2020-03-08 13:48,Sun,18500.0,효자 1동,,,,,,,1.0,,2.0,,,,,,,1.0,,,,,,,
1952,2020-03-08 14:07,Sun,22300.0,효자 1동,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,
1953,2020-03-08 15:18,Sun,25400.0,효자 2동,3.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,
1954,2020-03-08 15:23,Sun,16100.0,동면,2.0,,,,,,,,,,,,,,,,,,,1.0,,,
1955,2020-03-08 15:35,Sun,18300.0,동면,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,
1956,2020-03-08 16:19,Sun,14800.0,약사명동,3.0,,,,,,,,,,,,,,,,,,,,,,
1957,2020-03-09 11:23,Mon,21300.0,후평 2동,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,
1958,2020-03-09 11:42,Mon,14800.0,후평 1동,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
1959,2020-03-09 12:16,Mon,20500.0,퇴계동,1.0,,,,,,,,,,,,,,,,,2.0,,1.0,,,
1960,2020-03-09 12:24,Mon,16000.0,후평 3동,,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,
1961,2020-03-09 12:47,Mon,15600.0,동면,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
1962,2020-03-09 12:50,Mon,19000.0,동면,,1.0,,,,,1.0,,,,,,,,2.0,,,,,,,,
1963,2020-03-09 13:20,Mon,18800.0,후평 3동,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,
1964,2020-03-09 14:05,Mon,18000.0,소양동,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,
1965,2020-03-11 11:10,Wed,28600.0,동면,2.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,
1966,2020-03-11 11:24,Wed,24300.0,동면,1.0,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,,
1967,2020-03-11 11:51,Wed,16000.0,퇴계동,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,
1968,2020-03-11 11:57,Wed,27100.0,동면,2.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
1969,2020-03-11 12:05,Wed,26100.0,근화동,3.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,
1970,2020-03-11 13:03,Wed,16100.0,동면,2.0,,,,,,,,,,,,,,,,,,,,1.0,,
1971,2020-03-11 13:14,Wed,22100.0,약사명동,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,
1972,2020-03-11 13:17,Wed,25300.0,근화동,1.0,1.0,,,3.0,,,,1.0,,,,,,,,,,,,,,
1973,2020-03-11 13:21,Wed,19000.0,후평 3동,,,,,,,,,1.0,,,,,,3.0,,,,,,,,
1974,2020-03-12 11:03,Thur,22800.0,강남동,1.0,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,
1975,2020-03-12 11:20,Thur,34100.0,퇴계동,2.0,1.0,,,,,2.0,,,,,,,,1.0,,,1.0,,,,,
1976,2020-03-12 11:31,Thur,18000.0,동면,,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,
1977,2020-03-12 11:42,Thur,27800.0,소양동,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,2.0,,,
1978,2020-03-12 11:45,Thur,17300.0,소양동,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,
1979,2020-03-12 12:23,Thur,20800.0,조운동,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,
1980,2020-03-12 13:34,Thur,25100.0,석사동,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,
1981,2020-03-12 13:56,Thur,47000.0,후평 1동,7.0,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,,
1982,2020-03-12 14:32,Thur,16100.0,석사동,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,
1983,2020-03-12 15:17,Thur,22800.0,동면,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,
1984,2020-03-13 11:46,Fri,23800.0,석사동,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,
1985,2020-03-13 12:14,Fri,21600.0,동내면,2.0,,,,,,2.0,,,,,,,,,,,,,,,,
1986,2020-03-13 12:25,Fri,14800.0,동면,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,
1987,2020-03-13 12:30,Fri,14800.0,후평 3동,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
1988,2020-03-13 12:35,Fri,18800.0,후평 1동,,1.0,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,
1989,2020-03-13 12:37,Fri,25100.0,석사동,2.0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,
1990,2020-03-13 13:43,Fri,15300.0,소양동,2.0,,,,,,,,,,,,,,,,,1.0,,,,,
1991,2020-03-13 13:48,Fri,15300.0,후평 3동,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
1992,2020-03-13 14:37,Fri,22800.0,퇴계동,1.0,,,,3.0,,,,,,,,,,,,,1.0,,,,,
1993,2020-03-13 15:49,Fri,15100.0,동면,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,
1994,2020-03-13 15:58,Fri,19600.0,조운동,2.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,
1995,2020-03-13 16:25,Fri,17100.0,근화동,2.0,,,,,,,,,,,,,,,,,1.0,,,,,
1996,2020-03-14 11:03,Sat,15100.0,동면,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,
1997,2020-03-14 11:11,Sat,28300.0,석사동,1.0,,,,,,2.0,,,,,,,,2.0,,,,1.0,,,,
1998,2020-03-14 11:29,Sat,15300.0,후평 2동,1.0,,,,,,,,1.0,,,,,,,,,,2.0,,,,
1999,2020-03-14 11:45,Sat,18000.0,퇴계동,1.0,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,
2000,2020-03-14 12:22,Sat,19000.0,퇴계동,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,
2001,2020-03-14 12:57,Sat,17500.0,동면,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
2002,2020-03-14 13:05,Sat,14500.0,후평 2동,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,
2003,2020-03-14 13:49,Sat,15800.0,후평 1동,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
2004,2020-03-14 13:52,Sat,21800.0,후평 2동,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
2005,2020-03-14 14:11,Sat,15300.0,효자 3동,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,
2006,2020-03-14 14:36,Sat,16100.0,후평 3동,2.0,,,,,,,,,,,,,,,,,1.0,,,,,
2007,2020-03-14 14:47,Sat,15800.0,동면,1.0,,,,,,,,,,,,,,,,,2.0,,,,,
2008,2020-03-15 11:13,Sun,19300.0,효자 1동,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,
2009,2020-03-15 11:19,Sun,14300.0,효자 1동,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,
2010,2020-03-15 11:40,Sun,18600.0,후평 2동,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,
2011,2020-03-15 12:03,Sun,20500.0,동면,,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,,
2012,2020-03-15 12:35,Sun,15600.0,효자 2동,2.0,,,,,,,1.0,,,,,,,,,,,,,,,
2013,2020-03-15 13:02,Sun,15000.0,후평 2동,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,
2014,2020-03-15 13:44,Sun,14800.0,동면,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
2015,2020-03-15 13:45,Sun,28000.0,후평 1동,,,,,1.0,1.0,,,,,,,3.0,,1.0,,,,,,,,
2016,2020-03-15 14:05,Sun,15000.0,후평 2동,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,
2017,2020-03-15 14:07,Sun,25000.0,소양동,,1.0,,,1.0,,,,2.0,2.0,,,,,,,,,,,,,
2018,2020-03-15 14:09,Sun,21800.0,후평 3동,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,
2019,2020-03-15 14:15,Sun,19400.0,후평 2동,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,
2020,2020-03-15 14:18,Sun,16000.0,후평 2동,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,
2021,2020-03-15 14:27,Sun,16400.0,교동,3.0,,,,,,,,,,,,,,,,,,,,,,
2022,2020-03-16 11:11,Mon,19300.0,동내면,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
2023,2020-03-16 11:56,Mon,22600.0,동면,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
2024,2020-03-16 11:59,Mon,26800.0,동면,2.0,2.0,,,,,1.0,,,,,,,,,,,,,1.0,,,
2025,2020-03-16 12:32,Mon,15300.0,근화동,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
2026,2020-03-16 12:46,Mon,26800.0,퇴계동,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
2027,2020-03-16 12:58,Mon,23100.0,후평 2동,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,
2028,2020-03-16 13:19,Mon,15300.0,동면,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
2029,2020-03-16 13:23,Mon,20800.0,소양동,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,
2030,2020-03-16 13:29,Mon,14800.0,후평 2동,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,
2031,2020-03-16 13:45,Mon,17000.0,동면,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
2032,2020-03-16 14:05,Mon,34900.0,후평 1동,3.0,2.0,,,,,1.0,,2.0,,,,,,,,,,,,,,
2033,2020-03-16 16:13,Mon,26800.0,신사우동,1.0,,,,,,,,,,,,,,,,,,,4.0,,,
2034,2020-03-18 11:10,Wed,24000.0,효자 1동,,3.0,,,2.0,,1.0,,,,,,,,,,,,,,,,
2035,2020-03-18 11:32,Wed,20100.0,후평 1동,2.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,
2036,2020-03-18 11:43,Wed,30500.0,신사우동,,,,,,,,,1.0,2.0,,,1.0,,,,,,2.0,1.0,,,
2037,2020-03-18 12:08,Wed,14000.0,동면,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,
2038,2020-03-18 12:10,Wed,15800.0,석사동,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,
2039,2020-03-18 12:18,Wed,14500.0,후평 3동,,1.0,,,,,2.0,,,,,,,,,,,,,,,,
2040,2020-03-18 12:29,Wed,39100.0,석사동,2.0,2.0,,,2.0,,,2.0,,,,,,,,,,,,1.0,,,
2041,2020-03-18 12:40,Wed,42400.0,동면,3.0,1.0,,,2.0,,,,,1.0,,,,,,,,1.0,1.0,,,,1.0
2042,2020-03-18 12:53,Wed,20600.0,소양동,2.0,,,,,,,,,,,,,,,,,2.0,,,,,
2043,2020-03-18 13:06,Wed,17500.0,강남동,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,
2044,2020-03-18 13:42,Wed,25700.0,효자 3동,4.0,,,,,,,,,,,,,,1.0,,,,,,,,
2045,2020-03-18 14:06,Wed,27900.0,효자 2동,3.0,,,,,,,,2.0,,,,,,,,,1.0,,,,,
2046,2020-03-18 14:30,Wed,15400.0,후평 3동,2.0,,,,,,,,,,,,,1.0,,,,,,,,,
2047,2020-03-18 14:31,Wed,16100.0,동면,2.0,,,,,,,,,,,,1.0,,,,,,,,,,
2048,2020-03-19 11:06,Thur,16300.0,석사동,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
2049,2020-03-19 11:07,Thur,14000.0,소양동,,3.0,1.0,,,,,,,,,,,,,,,,,,,,
2050,2020-03-19 11:16,Thur,28200.0,동면,2.0,,,,,,,,,,,,,2.0,,,,2.0,,,,,
2051,2020-03-19 12:25,Thur,23100.0,석사동,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,
2052,2020-03-19 12:28,Thur,16400.0,효자 3동,3.0,,,,,,,,,,,,,,,,,,,,,,
2053,2020-03-19 12:30,Thur,22800.0,동면,1.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,
2054,2020-03-19 14:38,Thur,17600.0,동면,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,
2055,2020-03-19 14:47,Thur,15100.0,소양동,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,
2056,2020-03-19 15:11,Thur,20000.0,동면,,,,,,2.0,2.0,,,,,,,,,,,,,,,,
2057,2020-03-20 11:29,Fri,25800.0,동면,1.0,,,2.0,,,,1.0,2.0,,,,,,,,,,,,,,
2058,2020-03-20 12:17,Fri,28800.0,후평 3동,1.0,1.0,,,3.0,,,,1.0,,,,,,,,,,,1.0,,,
2059,2020-03-20 12:33,Fri,16100.0,후평 1동,2.0,,,,,,,,,,,,,,,,,1.0,,,,,
2060,2020-03-20 12:34,Fri,17000.0,소양동,,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,
2061,2020-03-20 13:48,Fri,19300.0,퇴계동,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,
2062,2020-03-20 14:19,Fri,14800.0,후평 3동,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
2063,2020-03-20 15:40,Fri,14000.0,후평 2동,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,
2064,2020-03-21 11:04,Sat,27800.0,동면,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,
2065,2020-03-21 11:04,Sat,16100.0,석사동,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
2066,2020-03-21 11:28,Sat,31600.0,동면,2.0,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,
2067,2020-03-21 11:33,Sat,20000.0,동면,,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,
2068,2020-03-21 11:44,Sat,27600.0,효자 1동,2.0,,,,2.0,,1.0,,,,,,,,,,,1.0,,,,,
2069,2020-03-21 12:02,Sat,37700.0,석사동,5.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,
2070,2020-03-21 12:07,Sat,14300.0,후평 3동,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,
2071,2020-03-21 12:11,Sat,20900.0,동면,2.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,
2072,2020-03-21 12:34,Sat,14800.0,동면,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,
2073,2020-03-21 12:51,Sat,18300.0,동면,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,
2074,2020-03-21 13:32,Sat,19300.0,동면,1.0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,
2075,2020-03-21 13:38,Sat,17500.0,석사동,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
2076,2020-03-21 13:41,Sat,17800.0,동면,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
2077,2020-03-21 14:17,Sat,33100.0,후평 3동,2.0,2.0,,1.0,3.0,,,,,,,,,,,,,,,,,,
2078,2020-03-21 14:28,Sat,15800.0,동면,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,
2079,2020-03-21 15:02,Sat,16400.0,교동,3.0,,,,,,,,,,,,,,,,,,,,,,
2080,2020-03-21 15:14,Sat,19600.0,동면,1.0,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,
2081,2020-03-22 11:02,Sun,18500.0,후평 1동,,,,,,,,,2.0,1.0,,,,,,,,,2.0,,,,
2082,2020-03-22 11:22,Sun,14800.0,후평 2동,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
2083,2020-03-22 11:34,Sun,15100.0,교동,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
2084,2020-03-22 11:43,Sun,32900.0,동면,3.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,
2085,2020-03-22 12:19,Sun,16600.0,퇴계동,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
2086,2020-03-22 12:38,Sun,31500.0,퇴계동,5.0,,,,,,1.0,,,,,,,,,,,,,,,,
2087,2020-03-22 12:43,Sun,15100.0,후평 3동,2.0,,,,,,,,1.0,,,,,,,,,,,,,,
2088,2020-03-22 13:19,Sun,21800.0,동면,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,
2089,2020-03-22 13:21,Sun,20900.0,석사동,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
2090,2020-03-22 13:52,Sun,15600.0,후평 3동,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
2091,2020-03-22 14:31,Sun,19500.0,신사우동,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,
2092,2020-03-22 14:51,Sun,16100.0,동면,2.0,,,,,,,,,,,,,,,,,,,1.0,,,
2093,2020-03-22 15:21,Sun,19300.0,후평 1동,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,
2094,2020-03-23 11:06,Mon,14500.0,효자 1동,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,
2095,2020-03-23 11:53,Mon,14500.0,후평 2동,,1.0,,,,,2.0,,,,,,,,,,,,,,,,
2096,2020-03-23 12:04,Mon,15500.0,동면,,,,,,,1.0,,,,,,,,2.0,,,,,,,,
2097,2020-03-23 12:37,Mon,34100.0,강남동,2.0,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,1.0
2098,2020-03-23 12:44,Mon,15000.0,석사동,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
2099,2020-03-23 13:12,Mon,18600.0,소양동,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
2100,2020-03-23 13:57,Mon,17800.0,동면,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
2101,2020-03-23 13:58,Mon,24200.0,교동,3.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,
2102,2020-03-23 14:32,Mon,40700.0,동면,4.0,,,,,,2.0,,3.0,,,,,,,,,,,,,,
2103,2020-03-23 14:49,Mon,18300.0,후평 3동,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,
2104,2020-03-25 11:05,Wed,19300.0,근화동,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,
2105,2020-03-25 11:13,Wed,15800.0,효자 3동,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,
2106,2020-03-25 12:42,Wed,18800.0,효자 2동,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
2107,2020-03-25 14:08,Wed,18000.0,퇴계동,,,,,2.0,,,,1.0,,,,,,,,,,,,1.0,,
2108,2020-03-25 14:12,Wed,22300.0,소양동,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
2109,2020-03-25 14:17,Wed,21300.0,석사동,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,
2110,2020-03-25 14:38,Wed,14000.0,후평 3동,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,
2111,2020-03-25 14:57,Wed,14500.0,효자 2동,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,
2112,2020-03-25 15:54,Wed,16400.0,후평 3동,3.0,,,,,,,,,,,,,,,,,,,,,,
2113,2020-03-25 15:59,Wed,35600.0,효자 2동,7.0,,,,,,,,,,,,,,,,,,,,,,
2114,2020-03-25 16:17,Wed,20300.0,후평 1동,1.0,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,
2115,2020-03-26 11:04,Thur,15300.0,석사동,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,
2116,2020-03-26 11:04,Thur,16600.0,동면,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
2117,2020-03-26 11:32,Thur,43200.0,석사동,4.0,2.0,,,1.0,,,2.0,,,,,,,,,,,1.0,,,,
2118,2020-03-26 13:06,Thur,18300.0,동면,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,
2119,2020-03-26 14:35,Thur,24700.0,교동,4.0,,,,,,,,1.0,,,,,,,,,,,,,,
2120,2020-03-26 14:44,Thur,31100.0,효자 3동,1.0,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,
2121,2020-03-26 15:07,Thur,15800.0,효자 3동,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,
2122,2020-03-26 15:10,Thur,26900.0,동면,3.0,,,,,,,,3.0,,,,,,,,,,,,,,
2123,2020-03-26 15:22,Thur,14800.0,소양동,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
2124,2020-03-27 11:42,Fri,17000.0,소양동,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,
2125,2020-03-27 11:51,Fri,14800.0,후평 3동,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
2126,2020-03-27 13:00,Fri,19500.0,퇴계동,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,
2127,2020-03-27 13:10,Fri,18500.0,후평 3동,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
2128,2020-03-27 13:36,Fri,24800.0,효자 2동,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,2.0,,,,
2129,2020-03-27 14:19,Fri,15300.0,동면,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
2130,2020-03-27 15:11,Fri,15100.0,동면,2.0,,,,,,,,1.0,,,,,,,,,,,,,,
2131,2020-03-27 15:36,Fri,28800.0,신사우동,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,
2132,2020-03-27 15:38,Fri,16100.0,동면,2.0,,,,,,,,,,,,1.0,,,,,,,,,,
2133,2020-03-27 15:48,Fri,14000.0,동면,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
2134,2020-03-27 16:23,Fri,14800.0,후평 2동,1.0,,,,,,,2.0,,,,,,,,,,,,,,,
2135,2020-03-28 11:09,Sat,26300.0,후평 2동,1.0,2.0,,,2.0,,1.0,,,,,,,,,,1.0,,,,,,
2136,2020-03-28 11:14,Sat,19300.0,동면,1.0,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,
2137,2020-03-28 11:38,Sat,14800.0,후평 3동,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
2138,2020-03-28 11:55,Sat,40300.0,소양동,1.0,2.0,2.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,1.0,,,,
2139,2020-03-28 12:17,Sat,15500.0,후평 2동,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
2140,2020-03-28 13:05,Sat,22600.0,후평 3동,3.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,
2141,2020-03-28 13:36,Sat,18000.0,후평 2동,,,,,,,,,2.0,,,,,,1.0,,,1.0,,,,,
2142,2020-03-28 13:39,Sat,24100.0,효자 1동,2.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
2143,2020-03-28 15:14,Sat,16600.0,석사동,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,
2144,2020-03-29 11:09,Sun,21800.0,퇴계동,1.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,
2145,2020-03-29 11:25,Sun,27800.0,동내면,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,
2146,2020-03-29 11:59,Sun,15800.0,동내면,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
